,id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14
1900,2722,1,0,0,0,14,9,25,9.94,1,12.0,0,86498,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,5.52146092,,4,1,1,,1,,,1,250.0,,,1,1,0,,,,114.0,6.0,,,1.0
1901,2723,1,0,0,0,14,11,27,9.94,1,11.0,0,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,6.43615037,,9,1,1,,1,,,1,624.0,,,1,1,0,,,,74.0,4.0,,,1.0
1902,2725,1,0,0,0,12,12,31,7.0,0,9.0,0,134296,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,8,1,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,38.0,80.0,6.0,1.0,1.0,1.0
1903,2728,1,0,0,0,13,12,29,8.0,0,10.0,0,501027,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.99146455,6.5852717,8,0,1,1.0,1,1.0,1.0,1,400.0,833.0,673.0,0,0,0,0.0,0.0,36.0,,6.0,6.0,6.0,1.0
1904,2729,1,0,0,0,16,13,29,16.0,0,16.0,0,556697,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.35784227,6.95198017,1,0,1,1.0,1,1.0,1.0,1,577.0,1202.0,,0,0,0,0.0,0.0,46.0,128.0,1.0,1.0,1.0,1.0
1905,2730,1,0,0,0,16,10,25,18.0,0,18.0,0,353857,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.70073111,6.13122649,1,1,1,1.0,1,1.0,1.0,1,813.0,529.0,577.0,0,0,0,0.0,0.0,37.0,111.0,6.0,6.0,6.0,1.0
1906,2731,1,0,0,0,12,12,34,12.0,0,11.0,0,519712,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.43775165,6.57804275,5,1,1,1.0,1,1.0,1.0,1,625.0,827.0,1040.0,0,0,0,0.0,0.0,38.0,101.0,4.0,4.0,4.0,1.0
1907,2732,1,0,0,0,14,11,26,12.0,0,11.0,0,362750,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.18414889,6.29798971,5,1,1,1.0,1,1.0,1.0,1,485.0,625.0,650.0,0,0,0,0.0,0.0,43.0,111.0,5.0,5.0,5.0,1.0
1908,2733,1,0,0,0,16,13,28,10.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.73459166,6.9112275,6,0,1,1.0,1,1.0,1.0,1,841.0,1154.0,1250.0,0,0,0,0.0,0.0,42.0,92.0,6.0,6.0,6.0,1.0
1909,2734,1,0,0,0,16,12,27,10.0,0,12.0,0,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.76272951,6.39547933,6,0,1,1.0,1,1.0,0.0,1,865.0,689.0,1154.0,0,0,0,0.0,0.0,41.0,100.0,1.0,1.0,1.0,1.0
1910,2735,1,0,0,0,16,11,26,14.0,0,12.0,0,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.78382518,6.28186033,2,0,1,1.0,1,1.0,1.0,1,325.0,615.0,481.0,0,0,0,0.0,0.0,48.0,123.0,1.0,1.0,1.0,1.0
1911,2736,1,0,0,0,14,9,26,9.0,0,10.0,0,88672,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.16751649,6.31070848,7,1,1,1.0,1,1.0,1.0,1,477.0,633.0,783.0,0,0,0,0.0,0.0,22.0,69.0,1.0,1.0,1.0,1.0
1912,2737,1,0,0,0,16,9,25,9.0,0,10.0,0,86498,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.52146092,5.96948564,7,1,1,1.0,1,1.0,1.0,1,250.0,450.0,481.0,0,0,0,0.0,0.0,30.0,79.0,1.0,1.0,5.0,1.0
1913,2738,1,0,0,0,13,12,27,10.0,0,9.0,0,93751,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,6.57319426,7,0,1,1.0,1,1.0,1.0,1,,823.0,713.0,0,0,1,0.0,0.0,31.0,,1.0,1.0,1.0,1.0
1914,2739,1,0,0,0,12,9,24,10.0,0,9.0,0,91137,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.2146081,,7,0,1,1.0,1,1.0,1.0,1,500.0,,404.0,0,0,0,0.0,0.0,30.0,,6.0,6.0,6.0,1.0
1915,2740,0,0,0,0,13,9,25,8.0,0,10.0,0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.2441669,,8,0,1,1.0,1,1.0,1.0,1,515.0,,962.0,0,0,1,1.0,1.0,31.0,106.0,6.0,1.0,1.0,1.0
1916,2741,0,0,0,0,18,12,28,9.94,1,5.0,0,383527,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,5.54517744,,9,0,1,1.0,1,1.0,,1,256.0,,,0,1,0,0.0,,27.0,106.0,6.0,6.0,,1.0
1917,2742,0,0,0,0,13,9,24,9.94,1,5.0,0,372835,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6.57646957,6.48031126,9,0,1,1.0,1,1.0,1.0,1,718.0,750.0,600.0,0,0,0,0.0,0.0,40.0,115.0,6.0,6.0,6.0,1.0
1918,2743,0,0,0,0,18,15,30,17.0,0,13.0,0,501027,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.67959919,,1,0,1,1.0,0,0.0,0.0,0,796.0,,,0,0,0,0.0,0.0,42.0,,1.0,1.0,1.0,1.0
1919,2744,0,0,0,0,12,10,25,10.0,0,12.0,0,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.62007321,6.54484979,6,0,1,1.0,1,1.0,1.0,1,750.0,800.0,,0,0,0,0.0,1.0,31.0,108.0,1.0,1.0,4.0,0.0
1920,2745,0,0,0,0,12,8,24,10.0,0,11.0,0,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.03787092,6.28995754,7,1,1,1.0,1,1.0,1.0,1,419.0,620.0,561.0,0,0,0,0.0,1.0,26.0,,4.0,4.0,4.0,0.0
1921,2747,0,0,0,0,12,9,26,9.94,1,10.25,1,88672,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.06610809,5.91232723,9,1,1,1.0,1,1.0,,1,431.0,425.0,,0,1,0,0.0,,22.0,69.0,1.0,5.0,,0.0
1922,2748,0,0,0,0,12,9,25,9.94,1,10.25,1,86498,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.05208917,,9,1,1,,0,,,1,425.0,,,1,1,0,,,27.0,86.0,1.0,,,0.0
1923,2749,0,0,0,0,12,12,31,10.0,0,11.0,0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.39362755,5.53011898,7,1,1,1.0,1,1.0,1.0,1,220.0,290.0,480.0,0,0,0,0.0,0.0,29.0,76.0,6.0,6.0,6.0,1.0
1924,2750,0,0,0,0,13,13,29,9.0,0,9.0,0,134296,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.52941884,6.68352418,7,1,1,1.0,1,1.0,1.0,1,685.0,919.0,1094.0,0,0,1,1.0,1.0,40.0,115.0,1.0,1.0,1.0,1.0
1925,2751,0,0,0,0,15,15,34,14.0,0,12.0,0,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.2146081,,2,0,1,1.0,1,1.0,1.0,1,500.0,,,0,0,0,0.0,0.0,44.0,104.0,1.0,1.0,1.0,0.0
1926,2753,0,0,0,0,12,11,27,12.0,0,12.0,0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,3,0,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,38.0,93.0,1.0,1.0,1.0,1.0
1927,2754,0,0,0,0,16,11,26,10.0,0,12.0,0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.31173481,,6,0,1,1.0,1,1.0,1.0,1,551.0,,1100.0,0,0,0,0.0,0.0,37.0,115.0,6.0,6.0,6.0,0.0
1928,2755,0,0,0,0,11,9,25,12.0,0,12.0,0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.55108034,6.50532903,3,0,1,1.0,1,1.0,1.0,1,700.0,769.0,1000.0,0,0,0,0.0,0.0,26.0,93.0,1.0,1.0,1.0,0.0
1929,2756,0,0,0,0,12,12,33,12.0,0,12.0,0,365421,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,3,0,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,41.0,107.0,1.0,1.0,1.0,1.0
1930,2757,0,1,1,0,12,12,32,8.0,0,8.0,0,411911,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.56103067,6.52973615,8,0,1,1.0,1,1.0,1.0,1,707.0,788.0,988.0,0,0,0,0.0,0.0,39.0,91.0,1.0,1.0,1.0,1.0
1931,2761,1,1,0,1,17,13,28,18.0,0,14.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.25958146,6.31700771,1,0,1,1.0,1,1.0,1.0,1,523.0,637.0,855.0,0,0,0,0.0,0.0,38.0,125.0,1.0,1.0,1.0,1.0
1932,2762,1,1,0,1,12,7,24,0.0,0,3.0,0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.07073773,6.15734738,8,0,1,1.0,1,1.0,1.0,1,433.0,543.0,762.0,0,0,0,0.0,0.0,26.0,,1.0,4.0,1.0,0.0
1933,2763,1,1,0,1,14,9,25,5.0,0,4.0,0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.13556489,6.11406687,8,0,1,1.0,1,1.0,1.0,1,462.0,520.0,433.0,0,0,1,1.0,1.0,22.0,89.0,1.0,1.0,1.0,1.0
1934,2764,1,1,0,1,12,7,24,5.0,0,4.0,0,372835,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.98393628,6.01084083,8,0,1,1.0,1,1.0,1.0,1,397.0,469.0,577.0,0,0,0,0.0,0.0,16.0,,1.0,1.0,1.0,1.0
1935,2765,1,1,0,1,15,10,26,9.0,0,5.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.99146455,6.44916454,8,0,1,1.0,1,1.0,,1,400.0,727.0,,0,1,1,0.0,,26.0,92.0,1.0,1.0,,1.0
1936,2768,1,1,0,1,18,12,28,14.0,0,8.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.77078942,6.86874324,5,0,1,1.0,0,0.0,0.0,1,872.0,1106.0,1308.0,0,0,0,0.0,0.0,28.0,127.0,4.0,4.0,4.0,1.0
1937,2769,1,1,0,1,12,9,26,7.0,0,10.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.9348942,6.21808032,8,0,1,1.0,1,1.0,1.0,1,378.0,577.0,609.0,0,0,0,0.0,0.0,38.0,80.0,1.0,1.0,1.0,1.0
1938,2770,1,1,0,1,12,11,27,5.0,0,8.0,0,383527,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.89715387,5.86165294,8,0,1,1.0,1,1.0,1.0,1,364.0,404.0,577.0,0,0,0,0.0,1.0,24.0,,1.0,1.0,1.0,1.0
1939,2772,1,1,0,1,15,14,31,12.0,0,10.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.86901445,,5,0,1,1.0,1,1.0,1.0,1,962.0,,1436.0,0,0,0,0.0,0.0,44.0,,1.0,1.0,1.0,1.0
1940,2775,1,1,0,1,16,15,32,12.0,0,15.0,0,370720,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,2,0,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,41.0,103.0,4.0,4.0,4.0,0.0
1941,2776,1,1,0,1,15,13,30,12.0,0,15.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.68586095,,2,0,1,1.0,1,1.0,1.0,1,801.0,,,0,0,0,0.0,0.0,36.0,112.0,4.0,1.0,1.0,1.0
1942,2780,1,1,0,1,5,4,32,0.0,0,4.0,0,730842,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5.99146455,,8,0,1,,1,,0.0,1,400.0,,875.0,1,0,0,,0.0,12.0,,1.0,,1.0,0.0
1943,2782,1,1,0,1,18,13,28,16.0,0,16.0,0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,1,1,1,1.0,0,0.0,0.0,1,,,,0,0,0,0.0,0.0,25.0,,4.0,4.0,4.0,1.0
1944,2783,1,1,0,1,13,11,29,9.94,1,12.0,0,134296,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.29156914,6.51310109,4,1,1,1.0,1,1.0,1.0,1,540.0,775.0,995.0,0,0,0,0.0,0.0,29.0,,4.0,4.0,4.0,0.0
1945,2784,1,1,0,1,13,10,27,8.0,0,11.0,0,383527,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,8,0,0,,1,,,1,,,,1,1,0,,,19.0,72.0,6.0,,,0.0
1946,2785,1,1,0,1,10,10,30,9.0,0,9.0,0,556697,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.10924758,6.24205408,7,0,1,1.0,1,1.0,1.0,1,450.0,591.0,478.0,0,0,0,0.0,0.0,35.0,90.0,1.0,1.0,1.0,0.0
1947,2787,1,1,0,1,15,12,27,9.94,1,16.0,0,88672,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6.08221891,6.37198339,4,1,1,1.0,1,1.0,1.0,1,438.0,673.0,969.0,0,0,0,0.0,0.0,34.0,,4.0,4.0,1.0,1.0
1948,2789,1,1,0,1,7,7,27,4.0,0,9.0,0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,8,1,1,1.0,1,1.0,1.0,1,,,,0,0,0,1.0,0.0,16.0,,6.0,6.0,6.0,0.0
1949,2790,1,1,0,1,12,9,26,4.0,0,9.0,0,88672,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.88610403,5.78716408,8,1,1,1.0,1,1.0,1.0,1,360.0,375.0,440.0,0,0,0,0.0,0.0,23.0,84.0,5.0,5.0,1.0,0.0
1950,2791,0,1,1,0,12,11,27,12.0,0,12.0,0,383527,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,6.27098843,6.1005139,3,0,1,1.0,1,1.0,1.0,1,529.0,513.0,697.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,0.0
1951,2792,0,1,1,0,12,11,26,9.94,1,10.25,1,88672,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,6.58063914,6.62296756,9,1,1,1.0,1,1.0,1.0,1,721.0,865.0,486.0,0,0,0,0.0,0.0,43.0,120.0,1.0,1.0,1.0,0.0
1952,2793,0,1,1,0,2,2,31,9.94,1,10.0,0,556697,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,5.84354442,,9,0,1,1.0,1,1.0,1.0,1,345.0,,450.0,0,0,0,0.0,0.0,31.0,,5.0,5.0,5.0,0.0
1953,2794,0,1,1,0,11,10,27,9.94,1,10.25,1,426142,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.95844839,6.92242969,9,0,1,1.0,0,0.0,0.0,1,1052.0,1167.0,,0,0,0,0.0,0.0,41.0,,1.0,1.0,1.0,1.0
1954,2796,0,1,1,0,16,12,28,16.0,0,10.25,1,383527,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.58755001,6.61133953,5,0,1,1.0,1,1.0,1.0,1,726.0,855.0,,0,0,0,0.0,0.0,44.0,106.0,6.0,6.0,6.0,0.0
1955,2798,0,1,0,1,12,12,33,9.94,1,10.25,1,519712,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,6.29710932,6.41843586,9,1,1,1.0,0,0.0,0.0,1,543.0,705.0,844.0,0,0,0,1.0,0.0,24.0,76.0,5.0,4.0,1.0,0.0
1956,2799,0,1,0,1,16,16,33,8.0,0,6.0,0,370720,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7.09174212,,8,0,1,,0,,,1,1202.0,,,1,1,0,,,48.0,115.0,1.0,,,0.0
1957,2803,0,1,0,1,16,8,24,9.94,1,12.0,0,414261,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5.99146455,6.19351769,4,0,1,1.0,1,1.0,1.0,1,400.0,563.0,650.0,0,0,0,0.0,0.0,33.0,,1.0,1.0,1.0,0.0
1958,2804,0,1,0,1,12,12,32,9.94,1,8.0,0,90620,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,,,9,0,1,1.0,1,1.0,1.0,1,,,,0,0,0,0.0,0.0,33.0,,4.0,1.0,1.0,1.0
1959,2805,0,1,0,1,9,9,32,9.94,1,10.25,1,127041,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.92692603,5.72102428,9,1,1,1.0,1,1.0,1.0,1,375.0,351.0,705.0,0,0,0,0.0,0.0,32.0,89.0,1.0,1.0,1.0,0.0
1960,2806,1,1,0,1,11,11,30,9.94,1,10.25,1,158714,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.63835467,5.64406324,9,1,1,1.0,1,1.0,1.0,1,281.0,325.0,,0,0,0,0.0,0.0,29.0,,1.0,1.0,5.0,0.0
1961,2809,1,1,0,1,12,7,24,9.94,1,10.0,0,86498,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4.84418709,5.42091969,9,1,1,1.0,1,1.0,1.0,1,127.0,260.0,,0,0,0,0.0,,24.0,,5.0,4.0,4.0,0.0
1962,2810,1,1,0,1,12,12,32,9.94,1,7.0,0,127041,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,7.23921497,7.07914777,9,1,1,1.0,0,0.0,,1,1393.0,1365.0,,0,1,0,0.0,,39.0,102.0,6.0,6.0,,1.0
1963,2811,1,1,0,1,13,9,27,9.94,1,7.0,0,88672,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,9,1,1,,1,,,1,,,,1,1,0,,,25.0,90.0,6.0,,,1.0
1964,2813,1,1,0,1,12,12,30,10.0,0,9.0,0,501027,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.47543272,6.77794367,7,0,0,0.0,1,1.0,1.0,1,649.0,1010.0,1550.0,0,0,0,0.0,0.0,47.0,104.0,1.0,1.0,1.0,1.0
1965,2815,1,1,0,1,16,14,31,11.0,0,8.0,0,556697,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.04025471,6.00227546,8,0,1,1.0,1,1.0,1.0,1,420.0,465.0,705.0,0,0,0,0.0,0.0,37.0,,5.0,1.0,1.0,0.0
1966,2816,1,1,0,1,16,12,27,11.0,0,8.0,0,426142,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.12029742,,8,0,1,1.0,1,1.0,1.0,1,455.0,,1070.0,0,0,0,0.0,0.0,40.0,122.0,1.0,5.0,4.0,0.0
1967,2818,1,1,0,1,12,9,25,9.0,0,6.0,0,86498,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6.49375384,6.27860299,8,1,1,1.0,1,1.0,1.0,1,661.0,613.0,960.0,0,0,0,0.0,0.0,23.0,107.0,1.0,1.0,4.0,0.0
1968,2819,0,1,0,1,12,8,24,12.0,0,8.0,0,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.94017125,6.17015634,5,0,0,0.0,1,1.0,1.0,1,380.0,550.0,825.0,0,0,0,0.0,0.0,30.0,,1.0,1.0,1.0,0.0
1969,2820,0,1,0,1,10,9,34,9.94,1,10.25,1,577458,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.75257264,5.59681036,9,1,1,1.0,1,1.0,1.0,1,315.0,310.0,415.0,0,0,0,0.0,0.0,26.0,,4.0,6.0,6.0,0.0
1970,2821,0,1,0,1,14,9,24,9.94,1,10.25,1,372835,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.11368218,6.21808032,9,0,1,1.0,1,1.0,1.0,1,452.0,577.0,813.0,0,0,0,0.0,0.0,41.0,,1.0,1.0,1.0,1.0
1971,2822,0,1,0,1,12,12,28,12.0,0,12.0,0,426142,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.43775165,6.56587715,3,0,1,1.0,1,1.0,1.0,1,625.0,817.0,1000.0,0,0,0,0.0,0.0,42.0,100.0,1.0,1.0,1.0,1.0
1972,2823,0,1,0,1,14,8,24,8.0,0,10.25,1,367506,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.39859493,6.50532903,9,0,1,1.0,1,1.0,1.0,1,601.0,769.0,769.0,0,0,1,1.0,0.0,30.0,,6.0,6.0,6.0,1.0
1973,2825,0,1,0,1,13,11,27,7.0,0,12.0,0,378045,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.2126061,6.21808032,6,0,1,1.0,1,1.0,1.0,1,499.0,577.0,721.0,0,0,0,0.0,0.0,32.0,100.0,1.0,1.0,1.0,1.0
1974,2827,0,0,0,0,8,8,31,8.0,0,10.0,0,548740,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.54103,5.81348139,8,0,1,1.0,1,1.0,1.0,1,693.0,385.0,1333.0,0,0,0,0.0,0.0,24.0,,1.0,1.0,1.0,0.0
1975,2828,0,1,1,0,18,14,32,15.0,0,15.0,0,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.28226675,6.85691955,1,0,0,0.0,1,1.0,1.0,0,535.0,1093.0,625.0,0,0,0,0.0,0.0,40.0,129.0,1.0,4.0,4.0,1.0
1976,2829,0,1,1,0,17,12,28,16.0,0,15.0,0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,5.06424474,1,0,0,0.0,1,1.0,0.0,0,,182.0,,0,0,0,0.0,0.0,35.0,113.0,1.0,1.0,1.0,1.0
1977,2830,0,1,1,0,16,9,24,16.0,0,15.0,0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,1,0,1,1.0,0,0.0,0.0,0,,,,0,0,0,0.0,0.0,34.0,118.0,1.0,1.0,1.0,1.0
1978,2831,0,1,1,0,7,6,26,1.0,0,8.0,0,375674,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6.14203741,6.57925121,8,0,1,1.0,0,0.0,0.0,0,465.0,828.0,1044.0,0,0,0,0.0,0.0,24.0,,1.0,1.0,1.0,0.0
1979,2832,0,1,1,0,12,8,24,9.94,1,9.0,0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5.99146455,6.25716771,9,0,0,0.0,1,1.0,1.0,0,400.0,600.0,365.0,0,0,0,0.0,0.0,32.0,,1.0,1.0,1.0,1.0
1980,2833,0,1,1,0,18,12,27,17.0,0,16.0,0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.90808294,5.8314999,1,0,0,0.0,1,1.0,0.0,0,368.0,392.0,673.0,0,0,0,0.0,0.0,40.0,129.0,1.0,1.0,1.0,1.0
1981,2834,0,1,1,0,7,7,28,3.0,0,4.0,0,375674,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,8,0,0,0.0,1,1.0,1.0,0,,,,0,0,0,0.0,0.0,0.0,,6.0,6.0,6.0,0.0
1982,2835,0,1,1,0,8,8,25,4.0,0,5.0,0,365200,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,6.55108034,6.41131839,8,0,0,0.0,1,1.0,1.0,0,700.0,700.0,975.0,0,0,0,0.0,0.0,22.0,,1.0,1.0,1.0,1.0
1983,2836,0,1,1,0,12,10,25,12.0,0,12.0,0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,3,0,0,0.0,1,1.0,1.0,0,,,,0,0,0,0.0,0.0,27.0,83.0,1.0,1.0,1.0,1.0
1984,2839,0,1,1,0,16,16,31,16.0,0,12.0,0,981534,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.86901445,6.79073282,2,0,1,1.0,0,0.0,0.0,0,962.0,1023.0,1346.0,0,0,0,0.0,0.0,39.0,112.0,1.0,1.0,1.0,0.0
1985,2840,0,1,1,0,6,6,24,9.94,1,8.0,0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5.89989735,5.71817121,9,0,0,0.0,1,1.0,1.0,0,365.0,350.0,548.0,0,0,0,0.0,0.0,13.0,,1.0,1.0,1.0,1.0
1986,2841,0,1,1,0,9,7,33,7.0,0,3.0,0,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6.1633148,6.57562144,8,0,0,0.0,1,1.0,1.0,0,475.0,825.0,913.0,0,0,0,0.0,0.0,35.0,,6.0,6.0,1.0,0.0
1987,2843,0,1,1,0,12,7,24,7.0,0,3.0,0,365200,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,5.29831737,5.76013541,8,0,0,0.0,1,1.0,1.0,0,200.0,365.0,300.0,0,0,0,0.0,0.0,15.0,,1.0,1.0,1.0,0.0
1988,2844,0,1,1,0,9,7,24,9.94,1,10.25,1,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.39692966,,9,1,1,1.0,0,0.0,0.0,0,600.0,,892.0,0,0,0,0.0,0.0,23.0,,1.0,1.0,1.0,1.0
1989,2845,0,1,1,0,13,11,27,9.94,1,10.25,1,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,9,1,0,,1,,1.0,0,,,,1,0,0,,0.0,24.0,71.0,1.0,,4.0,1.0
1990,2846,0,1,1,0,12,11,27,8.0,0,10.25,1,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.22455843,6.37198339,9,1,1,1.0,0,0.0,0.0,0,505.0,673.0,961.0,0,0,0,0.0,0.0,17.0,76.0,6.0,6.0,6.0,1.0
1991,2847,0,1,1,0,12,7,24,6.0,0,12.0,0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,6,1,0,,1,,,0,,,,1,1,0,,,17.0,,1.0,,,1.0
1992,2849,0,1,1,0,12,10,27,9.94,1,10.0,0,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,,9,1,0,0.0,1,1.0,1.0,0,,,,0,0,0,0.0,0.0,25.0,72.0,6.0,6.0,6.0,1.0
1993,2852,0,1,1,0,16,15,31,12.0,0,12.0,0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.35784227,6.40126806,3,1,1,1.0,1,1.0,1.0,0,577.0,693.0,641.0,0,0,0,1.0,1.0,36.0,82.0,1.0,4.0,1.0,1.0
1994,2853,0,1,1,0,12,8,24,6.0,0,12.0,0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.12468339,6.05668219,6,1,0,0.0,1,1.0,1.0,0,457.0,491.0,,0,0,0,0.0,0.0,20.0,,6.0,1.0,1.0,1.0
1995,2854,0,1,1,0,12,12,34,9.94,1,10.25,1,104904,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6.62007321,,9,0,1,0.0,1,1.0,1.0,0,750.0,,479.0,0,0,0,0.0,0.0,45.0,97.0,5.0,1.0,1.0,1.0
1996,2855,0,1,1,0,11,11,32,2.0,0,11.0,0,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6.35784227,6.66040813,8,0,0,0.0,1,1.0,1.0,0,577.0,898.0,1201.0,0,0,0,0.0,0.0,38.0,98.0,1.0,1.0,1.0,1.0
